class,aspect,elevation,slope
marginal,241.15588,1550,16.803942
marginal,340.96304,619,3.9184859
marginal,0,769,0
marginal,197.5824,1615,23.002518
marginal,70.73068,1460,36.34518
marginal,0,1453,7.3788605
marginal,224.92134,1405,15.341048
marginal,143.71933,1345,23.834866
marginal,205.99178,1070,23.375103
marginal,306.7187,1208,4.6436524
marginal,240.32837,1811,21.425451
marginal,99.98328,585,29.26006
marginal,0,1024,3.7047918
marginal,0,927,0
marginal,140.61426,638,5.9783454
marginal,180,850,12.769178
marginal,239.54437,1008,22.547087
marginal,345.9915,1323,19.308575
marginal,223.4794,1612,18.501911
marginal,318.68564,1212,23.318094
marginal,61.579617,1131,5.8261395
marginal,59.26999,1560,26.878832
marginal,108.73113,1607,11.400069
marginal,180,878,13.648223
marginal,270,1176,26.11472
marginal,251.06448,992,14.005143
marginal,248.96202,1480,19.83659
marginal,94.93159,1951,20.636768
marginal,234.13803,1397,18.344683
marginal,319.24457,745,9.701454
marginal,0,769,0
marginal,0,696,1.8543341
marginal,172.99783,1201,35.663757
marginal,250.76251,1298,26.165169
marginal,0,769,0
marginal,101.993385,1195,25.051716
marginal,134.75957,1391,54.947334
marginal,244.57338,1257,22.525162
marginal,115.58454,1869,32.507378
marginal,123.10739,907,23.967443
marginal,193.09805,596,11.279188
marginal,135.88852,1824,26.382019
marginal,343.09903,1265,16.046005
marginal,140.3281,271,15.291099
marginal,255.54419,787,17.964308
marginal,84.82837,847,10.180987
marginal,209.05548,1547,7.3859572
marginal,107.14645,1081,21.024643
marginal,0,515,0
marginal,270,1094,2.4118207
marginal,139.14172,604,16.680462
marginal,0,787,0
marginal,96.215096,1215,8.504151
marginal,180,1883,24.38277
marginal,37.882614,927,29.867636
marginal,42.56869,1302,15.946972
marginal,213.7455,470,8.852286
marginal,71.19217,1314,56.421192
marginal,13.461631,1327,37.440327
marginal,56.990948,2136,29.448248
marginal,297.60977,1583,30.701595
marginal,90,380,3.8038907
marginal,142.98643,1512,27.79351
marginal,234.10101,470,7.8592463
marginal,43.074554,1188,24.956266
marginal,259.42224,983,5.0394945
marginal,31.012663,1057,31.935047
marginal,52.55647,989,3.0481822
marginal,312.45984,1215,8.187287
marginal,48.084404,974,19.97513
marginal,232.36246,1313,4.5469007
marginal,155.72878,1338,36.71589
marginal,127.36242,950,20.478056
marginal,326.14005,715,2.2327056
marginal,233.33789,493,4.649784
marginal,177.27968,977,25.17235
marginal,207.23949,1474,20.924095
marginal,180,969,0.92740995
marginal,217.68828,1140,5.8398843
marginal,155.7016,1459,22.220327
marginal,335.64667,1160,6.085491
marginal,90,1035,4.9030733
marginal,122.68699,1503,8.523655
marginal,343.39673,1322,21.232018
marginal,236.54048,1452,9.990842
marginal,113.6676,474,6.897883
marginal,237.14735,1148,26.897995
marginal,140.96255,1417,43.162636
marginal,249.27025,1840,22.372042
marginal,73.8711,1152,9.91593
marginal,0,925,0
marginal,212.28664,1599,13.978464
marginal,48.085583,1248,41.100433
marginal,45.63747,1836,31.0459
marginal,259.20932,1177,23.379622
marginal,270,1428,17.301409
marginal,249.89337,1264,36.99536
marginal,320.2237,1138,21.810942
marginal,208.52489,1542,37.06727
marginal,233.89554,344,1.5735987
marginal,270,737,1.2755631
marginal,249.34888,821,2.6280167
marginal,20.619272,791,25.83998
marginal,99.2891,1113,16.744337
marginal,206.05815,1249,14.1587305
marginal,180,1259,7.3788605
marginal,232.2647,2075,7.5336437
marginal,172.20224,911,9.279479
marginal,195.58138,719,9.539627
marginal,19.414165,1038,24.863932
marginal,51.747154,1871,21.414518
marginal,163.18036,1094,20.407566
marginal,321.65573,1108,26.3518
marginal,95.69235,1489,26.08703
marginal,63.871418,711,38.961674
marginal,22.661325,956,32.27297
marginal,68.49169,1458,31.721455
marginal,18.941479,1593,18.895575
marginal,0,1043,0.92740995
marginal,317.55737,553,3.7650967
marginal,103.53512,1797,11.722462
marginal,115.03138,1143,14.992571
marginal,90,1585,12.225245
marginal,139.52687,1706,25.08691
marginal,121.78809,1734,13.811569
marginal,302.97025,986,19.644007
marginal,20.881807,1026,19.993467
marginal,290.36523,929,2.6632571
marginal,93.86228,571,35.79038
marginal,180,633,16.24506
marginal,0,307,0
marginal,33.519787,1225,28.531733
marginal,357.78647,1443,28.845762
marginal,14.808498,1174,40.495323
marginal,44.22181,1771,30.425497
marginal,180,436,1.8543341
marginal,233.0768,804,1.5435305
marginal,286.99802,638,6.3195653
marginal,227.51924,1186,30.931849
marginal,33.5109,1102,23.128675
marginal,80.7125,1019,45.086704
marginal,113.541595,640,6.932348
marginal,134.53969,762,15.480043
marginal,186.50468,969,11.062458
marginal,72.721825,1427,48.85602
marginal,122.22824,767,31.261393
marginal,278.54248,910,12.29559
marginal,270,1404,6.135826
marginal,127.056885,1163,4.60743
marginal,180,1384,19.602388
marginal,250.00026,1713,40.429283
marginal,145.29747,1396,6.737796
marginal,294.9347,2103,47.07341
marginal,232.22362,1768,7.5267515
marginal,262.41516,1058,13.781432
marginal,142.41763,314,8.137424
marginal,37.031208,1421,23.06575
marginal,334.8378,1236,26.600676
marginal,235.16437,1001,15.8220625
marginal,333.26608,2083,22.630335
marginal,194.03271,1392,23.45258
marginal,138.5431,921,3.707483
marginal,17.277723,1603,32.789803
marginal,54.541092,1052,22.7124
marginal,155.44,346,3.056352
marginal,0,769,0
marginal,96.038826,407,8.747644
marginal,307.8274,1242,8.99926
marginal,330.10593,2070,14.64985
marginal,321.30838,909,24.525928
marginal,222.32053,1217,41.209824
marginal,297.6281,1518,26.045107
marginal,104.076,1053,14.908414
marginal,246.23859,1378,35.872738
marginal,257.98444,671,8.839779
marginal,130.04422,1104,24.365303
marginal,0,769,0
marginal,114.35738,835,6.7156587
marginal,224.26584,1108,30.44423
marginal,274.79468,1194,10.960621
marginal,115.23187,1354,22.671125
marginal,256.9841,1888,35.706654
marginal,119.49256,845,11.160407
marginal,162.15366,1429,3.8915095
marginal,0,787,0
marginal,78.26546,1267,48.09506
marginal,56.408638,876,17.840473
marginal,343.49203,1580,20.377096
marginal,34.74497,979,4.5056915
marginal,109.98764,1087,15.862377
marginal,186.41605,1659,38.02222
marginal,228.53485,705,17.630663
marginal,325.1775,1430,26.242079
marginal,15.167039,623,4.7936044
marginal,262.24542,1513,19.794558
marginal,168.93712,556,6.586205
marginal,301.27072,1319,36.81297
marginal,0,1212,13.648223
marginal,153.35475,444,11.267113
marginal,180,528,0.92740995
marginal,105.35315,1590,42.523716
marginal,261.1528,1874,40.097984
marginal,72.22433,1275,32.46814
marginal,183.23111,799,21.26226
marginal,27.254509,835,20.926674
marginal,64.609406,1003,39.71149
marginal,180,1319,2.7802885
marginal,83.8061,1123,24.232708
marginal,42.507206,787,3.768973
marginal,214.0979,810,4.4710975
marginal,283.91037,406,7.669972
marginal,289.96313,726,5.4170146
marginal,158.71376,1270,13.670145
marginal,201.45963,1133,20.065477
marginal,7.469853,1410,9.272488
marginal,279.75943,1972,37.378845
marginal,155.7266,1372,19.552647
marginal,134.5857,1140,5.2701216
marginal,232.46837,894,3.0420892
marginal,227.72356,945,16.106758
marginal,11.034666,1336,24.003542
marginal,161.81174,1003,3.899047
marginal,307.20462,817,3.0648654
marginal,210.26285,1516,31.736027
marginal,0,671,1.8543341
marginal,163.69156,2076,16.888046
marginal,115.66592,1488,32.430534
marginal,183.67221,1379,45.163017
marginal,126.83659,1070,6.1641765
marginal,213.0185,986,6.6073813
marginal,232.27153,1797,7.53479
marginal,259.60773,609,24.165619
marginal,5.176926,1155,25.994892
marginal,134.76999,557,5.253103
marginal,204.3804,1204,9.087698
marginal,333.0597,1485,39.253113
marginal,190.99814,1349,24.78457
marginal,162.1506,700,33.554256
marginal,198.21982,1993,3.8997512
marginal,236.69131,2033,10.030026
marginal,140.76636,834,5.96546
marginal,266.20828,1707,36.2922
marginal,307.84604,1984,28.989384
marginal,102.95525,1832,26.813816
marginal,307.82214,1288,1.5121607
marginal,351.32578,732,8.383654
marginal,346.9193,1301,15.776202
marginal,64.51885,1714,31.04945
marginal,332.64517,1792,27.858637
marginal,97.526505,532,40.862934
marginal,330.37122,1749,19.485428
marginal,136.45944,1688,41.77307
marginal,49.575676,1146,14.016859
marginal,173.00522,798,19.738058
marginal,226.26923,702,5.351262
marginal,141.85413,1660,5.8760753
marginal,180,969,1.8543341
marginal,261.63293,1022,33.72195
marginal,260.7405,1272,31.11618
marginal,329.62195,1238,27.716972
marginal,253.35234,1405,31.863087
marginal,126.226036,484,1.5690398
marginal,332.76175,1164,18.14503
marginal,237.3277,529,21.29712
marginal,82.88385,543,7.444759
marginal,313.14664,898,12.026396
marginal,177.43073,1211,25.169664
marginal,139.06126,1341,17.819302
marginal,90,1293,8.498451
marginal,71.4113,1608,16.945435
marginal,212.59744,1224,41.472416
marginal,0,1035,1.8543341
marginal,263.6764,1357,36.31023
marginal,0,539,0
marginal,183.39468,1900,19.634212
marginal,73.82111,1543,19.217398
marginal,172.64688,1464,26.838589
marginal,11.051903,509,6.585961
marginal,99.041,1128,22.394442
marginal,0,1272,10.992985
marginal,105.35802,1211,26.057007
marginal,320.01175,1624,31.496294
marginal,93.546295,777,14.665676
marginal,259.31873,868,4.991457
marginal,189.2427,932,14.7035475
marginal,204.09175,1448,27.214005
marginal,330.16718,1621,9.53363
marginal,257.52045,599,12.665949
marginal,307.55664,999,14.872798
marginal,273.10776,1552,16.62516
marginal,176.31955,1176,18.811192
marginal,232.94962,770,1.53899
marginal,25.974827,735,17.020067
marginal,238.94128,663,28.075672
marginal,180,1087,22.825352
marginal,214.63754,1269,18.49368
marginal,248.58754,1439,29.96025
marginal,256.29868,484,7.783297
marginal,326.5754,1880,17.24064
marginal,318.46362,942,11.013974
marginal,52.73586,1682,10.599995
marginal,184.27962,1094,16.288076
marginal,67.80385,1329,39.15069
marginal,247.85088,1674,29.169018
marginal,107.222374,1737,35.403492
marginal,217.90623,1721,34.099583
marginal,99.524925,1046,16.355667
marginal,234.73473,1729,43.629593
marginal,14.6385975,1067,18.501137
marginal,42.71486,923,7.530386
marginal,102.65164,513,16.46959
marginal,69.44982,1278,28.959469
marginal,270,1144,12.692297
marginal,17.433641,1298,37.971664
marginal,41.0544,1472,30.096659
marginal,106.19569,652,6.6209855
marginal,231.61714,1049,56.971397
marginal,187.61444,1751,38.668797
marginal,150.93498,1525,14.535579
marginal,101.65639,1215,17.7698
marginal,0,826,3.7047918
marginal,252.97786,1752,46.414803
marginal,290.41934,526,7.92433
marginal,266.29758,1720,26.627752
marginal,249.88704,1701,25.208696
marginal,4.6593246,1127,15.435071
marginal,94.87895,972,10.7762375
marginal,120.17998,1332,7.339404
marginal,234.20638,1348,1.5854094
marginal,242.81851,1481,12.003423
marginal,298.09082,1061,18.972136
marginal,232.73952,927,1.5315647
marginal,53.059246,879,37.023098
marginal,131.22307,370,8.384268
marginal,308.58127,1006,48.142315
marginal,277.77216,1374,30.900908
marginal,302.73843,1417,11.833939
marginal,83.98181,1953,8.777071
marginal,234.26181,1014,12.501331
marginal,101.326195,1805,22.39773
marginal,281.84222,1371,32.253956
marginal,345.48962,1057,9.492684
marginal,177.0596,1150,23.636398
marginal,316.26746,735,12.627419
marginal,233.2007,603,7.6952105
marginal,0,1152,14.520768
marginal,106.79531,1229,38.107407
marginal,53.83759,842,1.5714216
marginal,220.4963,1006,13.178862
marginal,114.90395,1215,31.59436
marginal,96.67364,971,15.567096
marginal,194.73326,1176,14.094023
marginal,259.59897,778,15.055824
marginal,291.10464,833,24.20724
marginal,276.4843,1948,45.09706
marginal,25.372114,932,33.53988
marginal,317.78464,1921,45.770824
marginal,293.87067,791,6.843123
marginal,25.021254,1118,34.17039
marginal,232.95728,767,1.5392625
marginal,22.546911,1262,21.955927
marginal,66.90891,1663,11.660685
marginal,175.9752,1433,31.660313
marginal,106.19625,1196,13.069293
marginal,71.214035,1424,33.163612
marginal,180,850,12.769178
marginal,169.39975,918,19.91616
marginal,162.55455,1512,23.805864
marginal,95.82993,959,9.05486
marginal,33.79508,1480,26.860249
marginal,61.9023,1646,22.413597
marginal,291.04852,1622,22.079561
marginal,221.94518,572,18.079832
marginal,252.54045,570,9.194171
marginal,159.67426,1576,6.890138
marginal,0,519,0
marginal,193.0974,808,15.777219
marginal,267.53632,1358,20.635492
marginal,311.3012,1189,28.350327
marginal,193.70787,1072,24.222221
marginal,180,1158,0.92740995
marginal,240.30661,1214,26.113329
marginal,232.84605,1514,15.004199
marginal,34.477627,738,2.2490873
marginal,9.681435,913,14.721509
marginal,232.15265,1479,1.5113046
marginal,332.63715,983,5.207306
marginal,0,540,0
marginal,103.85876,1319,52.08905
marginal,234.09288,1191,28.900368
marginal,109.92394,344,5.4271717
marginal,131.81052,796,8.289067
marginal,240.39336,1421,24.642017
marginal,140.07993,839,6.0243955
marginal,197.87642,1743,18.787226
marginal,53.004375,808,1.5409408
marginal,202.9278,973,12.870716
marginal,0,769,0
marginal,186.09117,1630,31.062582
marginal,0,769,0
marginal,7.8271728,833,9.280121
marginal,114.32958,918,6.7228003
marginal,106.84591,1256,29.18714
marginal,180,482,0.92740995
marginal,2.3663418,785,27.404516
marginal,253.62718,1038,47.494698
marginal,0,539,0
marginal,122.024216,1234,28.788157
marginal,313.80756,825,6.668936
marginal,53.981754,1423,7.8370094
marginal,29.295113,1045,17.51294
marginal,164.69797,858,9.527024
marginal,8.864358,1434,22.273338
marginal,0,482,0
marginal,252.62563,1279,26.007162
marginal,164.39676,1011,29.745522
marginal,358.06326,872,32.27994
marginal,268.47882,1741,31.374418
marginal,42.729588,1476,30.75288
marginal,43.251858,835,33.693733
marginal,322.79742,1133,32.212173
marginal,230.59552,1624,32.51848
marginal,319.41992,1522,28.050688
marginal,130.60541,1087,27.578508
marginal,214.2839,540,2.2438953
marginal,26.405756,1142,16.128536
marginal,232.99435,783,1.5405835
marginal,242.90994,1604,31.144533
marginal,232.07117,837,25.362509
marginal,23.350365,1368,11.946575
marginal,31.44149,1251,18.85631
marginal,233.99773,1284,1.5774572
marginal,277.78476,1551,25.549553
marginal,49.140823,1569,22.814203
marginal,120.50266,1463,24.060293
marginal,6.011217,533,11.947802
marginal,319.3304,1039,7.2972536
marginal,320.25552,1253,13.038911
marginal,180,1347,30.919395
marginal,62.81003,1589,36.647488
marginal,118.41467,307,28.559404
marginal,317.3761,719,24.796738
marginal,134.40276,954,5.2871795
marginal,145.63974,590,4.4849916
marginal,180,796,0.92740995
marginal,0,1049,0
marginal,97.0716,812,7.490888
marginal,98.48863,1855,28.736712
marginal,182.20964,942,29.552958
marginal,173.48279,1083,37.443947
marginal,72.589264,1054,32.991623
marginal,0,900,0
marginal,138.4091,1450,3.715148
marginal,199.11386,1191,3.9202995
marginal,70.2981,1571,23.371693
marginal,120.03032,944,7.3721786
marginal,94.98946,733,20.417799
marginal,180,993,6.464861
marginal,0,343,0.92740995
marginal,201.19878,1298,16.444782
marginal,116.037415,782,4.218238
marginal,211.92403,793,13.925228
marginal,180,989,30.23191
marginal,21.441242,1354,20.06315
marginal,47.136158,703,24.32932
marginal,337.9708,1087,12.790211
marginal,121.97928,1646,16.995934
marginal,218.15079,1835,22.376936
marginal,341.24393,1123,15.29791
marginal,92.94207,1768,17.50472
marginal,48.744495,1246,42.24878
marginal,232.24557,1239,6.036837
marginal,96.92275,1635,33.882103
marginal,168.8845,1527,28.56428
marginal,90,876,1.2141731
marginal,60.954018,1923,23.433935
marginal,87.09264,1718,32.550285
marginal,224.85416,1847,47.02323
marginal,119.5353,1419,16.464582
marginal,275.92664,680,25.188717
marginal,0,961,11.883978
marginal,266.40594,1152,37.764675
marginal,174.78331,1080,25.239092
marginal,124.967125,930,39.32174
marginal,55.732735,1487,27.361519
marginal,294.05206,361,6.7950034
marginal,64.837135,1287,26.332226
marginal,0,1647,10.992985
marginal,225.66554,1453,32.966652
marginal,200.96834,935,20.0041
marginal,283.98267,892,7.63155
marginal,349.85413,1806,19.889538
marginal,264.07602,1194,47.672127
marginal,334.97955,2016,27.386951
marginal,145.39545,1415,2.2525158
marginal,143.84549,2149,17.785025
marginal,34.051617,1637,29.5358
marginal,257.39633,734,12.547104
marginal,69.072495,1483,26.497286
marginal,114.97547,609,15.022553
marginal,86.088295,1075,25.388176
marginal,190.30951,1879,31.33205
marginal,299.2881,979,29.35921
marginal,144.84157,1256,32.358387
marginal,9.50647,618,14.714242
marginal,357.07654,1234,23.63608
marginal,10.5870695,1530,6.5758467
marginal,279.0429,839,27.246836
marginal,240.77582,1346,33.549294
marginal,90,1210,11.049163
marginal,226.81,1439,30.595627
marginal,241.31651,1668,29.82789
marginal,146.14568,726,4.458358
marginal,130.56319,1259,29.793116
marginal,103.562386,487,3.9488542
marginal,110.588066,797,7.862957
marginal,281.73026,1054,9.048186
marginal,46.96245,1318,23.119781
marginal,54.895878,1481,18.664663
marginal,111.79562,1501,38.123493
marginal,247.02786,1668,42.380238
marginal,96.04304,821,47.106167
marginal,0,787,0
marginal,0,769,0
marginal,72.18167,1556,9.017844
marginal,48.378212,1033,30.323992
marginal,6.68805,1397,19.726364
marginal,90,564,1.2572706
marginal,125.945206,1029,18.310368
marginal,83.333595,1998,15.58309
marginal,282.41962,1416,16.755499
marginal,127.395355,723,3.0515275
marginal,191.5035,1596,33.456104
marginal,260.93393,1111,27.187643
marginal,0,978,1.8543341
marginal,127.246544,1201,4.5874314
marginal,180,719,0.92740995
marginal,39.04782,273,5.949847
marginal,32.6661,1464,55.617554
marginal,284.81546,933,23.90015
marginal,193.87901,1304,10.393692
marginal,311.32553,981,28.338758
marginal,0,832,0
marginal,184.29054,1902,40.16871
marginal,14.752377,1882,4.7843866
marginal,232.8395,766,1.5350864
marginal,223.59161,1370,35.572807
marginal,97.03531,705,7.528895
marginal,323.529,1571,28.524632
marginal,59.361988,1258,33.70576
marginal,232.21681,1393,11.935031
marginal,288.58484,746,39.09967
marginal,228.50946,1070,20.12877
marginal,290.26367,706,2.6760216
marginal,0,1832,22.032898
marginal,258.28598,1552,35.662853
marginal,52.562775,940,7.584142
marginal,341.2563,757,3.911651
marginal,0,1049,0
marginal,0,482,0
marginal,99.377014,1072,16.597324
marginal,270,770,1.2249867
marginal,258.8143,1275,22.6475
marginal,347.80518,1564,11.240377
marginal,64.172386,1326,10.524553
marginal,156.16316,774,3.039098
marginal,117.13355,1283,4.0605407
marginal,341.75632,1438,32.930824
marginal,60.426723,1168,35.813847
marginal,95.6688,1065,18.147127
marginal,6.551187,891,11.06346
marginal,270,829,2.554177
marginal,336.27402,1331,32.47927
marginal,153.07045,1422,26.94809
marginal,180,1068,6.464861
marginal,90,895,4.9620924
marginal,7.7421594,1050,32.502472
marginal,121.86754,1802,28.89433
marginal,190.45361,1416,13.869753
marginal,198.93266,769,3.9160407
marginal,81.74854,982,12.712308
marginal,184.23569,1353,16.287197
marginal,208.80992,759,5.277573
marginal,137.18195,1397,33.507042
marginal,125.98315,921,1.5781819
marginal,0,341,0
marginal,19.021814,728,3.9181302
marginal,203.37854,1293,14.817272
marginal,149.61108,919,14.720312
marginal,0,1365,4.6273675
marginal,54.0474,719,3.1562858
marginal,75.8142,770,3.779151
marginal,83.49904,532,15.958023
marginal,119.771996,1510,11.067489
marginal,258.18607,1264,13.34406
marginal,32.335007,1393,29.056517
marginal,147.91939,1021,22.797594
marginal,265.368,1487,31.021097
marginal,52.273724,1022,3.0287378
marginal,270,1688,2.3903475
marginal,266.20963,1600,36.301945
marginal,264.27502,2075,32.98806
marginal,9.765413,1388,7.486127
marginal,129.29645,1772,37.48062
marginal,310.7487,950,33.805866
marginal,24.744755,1042,9.113706
marginal,130.09804,1391,31.09753
marginal,255.31384,1821,32.55862
marginal,222.52235,1355,20.475029
marginal,240.28293,1280,5.5951686
marginal,117.91474,992,13.606386
marginal,235.64777,1300,27.310728
marginal,6.123027,1514,11.054508
marginal,311.8609,1379,9.637134
marginal,243.79167,1996,16.342861
marginal,200.0605,1047,31.815414
marginal,74.80573,1872,31.700954
marginal,102.406425,957,8.569572
marginal,196.94357,1113,16.04945
marginal,118.74054,864,15.073394
marginal,249.80754,1589,45.895046
marginal,199.7867,1278,58.538723
marginal,2.666463,1296,24.406116
marginal,0,769,0
marginal,199.18672,939,7.807637
marginal,290.17502,1003,2.6872723
marginal,189.67558,768,7.4841394
marginal,156.16824,929,6.0609546
marginal,239.85281,1774,28.720446
marginal,250.53029,1896,34.21324
marginal,90,860,1.2728688
marginal,310.5963,1538,35.807377
marginal,41.662453,1375,22.376787
marginal,128.94164,1269,14.442671
marginal,9.36819,784,14.708596
marginal,282.96695,1433,19.83479
marginal,105.478226,1141,23.006168
marginal,267.61414,1555,37.87268
marginal,150.99857,1476,26.552786
marginal,265.17667,1789,30.00896
marginal,31.471428,1620,11.792614
marginal,286.24533,1693,36.95214
marginal,63.97823,1194,30.556479
marginal,247.32713,1429,48.589664
marginal,131.45914,1616,9.71194
marginal,52.26635,1492,4.5370793
marginal,224.45703,1200,31.480589
marginal,146.12358,616,2.2331357
marginal,61.18933,783,35.19907
marginal,113.211555,793,7.024427
marginal,200.98544,698,34.06548
marginal,26.109077,1025,8.20653
marginal,325.25827,933,2.2562454
marginal,88.82801,1157,38.35941
marginal,146.20058,1670,30.302145
marginal,166.8591,1206,20.923378
marginal,233.84315,675,13.870737
marginal,289.688,1025,16.08212
marginal,12.637773,1531,5.6843925
marginal,279.743,1540,33.80594
marginal,87.5953,1210,21.097237
marginal,118.33807,1334,13.426416
marginal,120.22487,1550,5.510362
marginal,77.01303,1670,43.11942
marginal,180,1196,15.386483
marginal,116.73218,1418,26.739895
marginal,38.171474,1317,29.96529
marginal,18.955853,903,3.916583
marginal,214.40866,848,17.428843
marginal,0,1060,15.386483
marginal,238.23161,1310,20.252113
marginal,180,1232,7.3788605
marginal,204.48093,800,3.0544322
marginal,146.71361,1577,21.171192
marginal,255.95027,813,3.8148985
marginal,295.21048,1130,14.897399
marginal,90,842,2.5593038
marginal,190.42073,1594,12.976133
marginal,0,1088,8.2891
marginal,0,769,0
marginal,213.9071,2002,21.310434
marginal,0,805,0
marginal,232.4088,1649,34.6035
marginal,267.90268,1222,41.497734
marginal,7.831737,1821,9.280221
marginal,135.35489,1386,21.146076
marginal,238.36281,1246,52.34948
marginal,133.76471,1282,27.242329
marginal,340.4069,1732,47.71832
marginal,353.86935,1475,22.147406
marginal,257.64548,1964,24.41556
marginal,37.325684,1175,15.907305
marginal,0,769,0
marginal,307.30576,1016,3.0577753
marginal,71.157265,1601,14.068951
marginal,119.76306,1778,30.411613
marginal,270,1656,17.58343
marginal,0,192,0
marginal,174.8416,860,25.994232
marginal,222.62325,999,12.407179
marginal,162.11705,1447,26.256092
marginal,79.13139,1073,18.952606
marginal,251.30098,1438,31.212156
marginal,26.0753,1516,21.627657
marginal,3.501883,1357,54.360497
marginal,73.74045,1437,22.03367
marginal,106.659,441,6.4433794
marginal,270,627,11.078056
marginal,334.4862,1729,32.85156
marginal,226.89182,1236,29.618616
marginal,0,769,0
marginal,275.58298,1908,26.52723
marginal,42.435993,1296,27.762724
marginal,157.25844,1658,26.172506
marginal,304.56775,1658,12.857268
marginal,238.61774,1886,47.413387
marginal,326.40973,1172,6.6504564
marginal,11.09712,869,24.008081
marginal,0,482,0
marginal,141.0608,1570,25.579205
marginal,52.837414,964,23.207676
marginal,297.22775,1623,36.612293
marginal,277.41656,1407,32.08905
marginal,117.158485,1626,32.55238
marginal,232.84271,768,1.5352002
marginal,73.962296,1427,9.969724
marginal,14.311482,976,35.69225
marginal,212.86682,1459,27.490753
marginal,110.78898,813,22.31709
marginal,202.29575,1531,44.414387
marginal,334.07303,1506,25.91896
marginal,138.99423,726,13.2766485
marginal,189.54417,1059,26.96993
marginal,222.80414,1060,8.779758
marginal,73.77441,1453,13.04708
marginal,5.187366,868,13.70224
marginal,90,986,6.0780406
marginal,309.60492,994,30.286562
marginal,298.92874,694,5.7330136
marginal,216.67764,1702,41.6082
marginal,90,1685,5.9908366
marginal,233.06322,817,1.5430441
marginal,215.30002,993,23.574604
marginal,105.0762,1402,34.395332
marginal,90,1468,4.8494925
marginal,0,769,0
marginal,287.56546,1450,15.012932
marginal,116.10085,1431,20.200766
marginal,346.35492,1133,28.060015
marginal,163.04048,1470,16.050741
marginal,135.82272,1544,5.15895
marginal,86.35449,1262,14.283606
marginal,69.29171,1173,2.6210892
marginal,81.33953,1165,32.8229
marginal,67.29581,1840,16.361223
marginal,349.58212,1325,6.5722795
marginal,222.26167,543,24.670845
marginal,280.18857,955,5.228802
marginal,189.66267,780,7.4838552
marginal,69.37167,870,5.250534
marginal,30.922976,1237,11.726347
marginal,191.13808,763,6.5878863
marginal,351.87833,1453,36.949814
marginal,226.61406,1102,20.659334
marginal,34.57114,758,4.4962893
marginal,115.57312,1525,20.556538
marginal,45.22003,1109,26.82073
marginal,0,1393,28.110973
marginal,37.53866,1273,38.52602
marginal,7.3980813,1365,18.08047
marginal,77.50883,1402,8.513189
marginal,235.64949,1695,43.432568
marginal,218.5108,1513,34.320854
marginal,244.929,1590,31.434635
marginal,240.57545,1401,37.157005
marginal,294.1141,906,43.559124
marginal,258.7429,1039,18.350504
marginal,53.485718,870,27.334457
marginal,122.09377,419,18.528393
marginal,107.82135,1857,32.403732
marginal,333.99368,914,40.249287
marginal,216.31018,346,12.460606
marginal,65.01737,1418,24.699657
marginal,249.85089,1344,27.335997
marginal,286.38394,1490,34.55381
marginal,213.88022,552,2.2332351
marginal,56.557323,2001,25.172348
marginal,125.72725,1030,1.5879602
marginal,117.24878,1276,4.0447288
marginal,114.56113,1017,39.2774
marginal,197.87424,1759,3.8921182
marginal,127.678505,1282,7.5431986
marginal,337.2627,687,9.955028
marginal,95.96925,1424,31.90795
marginal,96.06817,455,24.673769
marginal,203.62141,1154,40.300285
marginal,26.261164,622,18.930244
marginal,57.20123,1348,21.230633
marginal,129.55699,1260,18.28577
marginal,270,894,1.2059683
marginal,237.9261,1873,35.03616
marginal,180,942,3.7047918
marginal,278.75644,2356,23.041857
marginal,8.238778,341,24.607033
marginal,94.74776,813,11.06607
marginal,109.84295,874,2.730321
marginal,161.91675,1447,32.21375
marginal,71.14706,1389,31.011845
marginal,192.34201,951,22.502682
marginal,103.7381,949,11.557122
marginal,110.0315,341,2.7056992
marginal,214.39545,955,6.7132044
marginal,0,805,0
marginal,0,1455,0.92740995
marginal,37.793407,678,8.160301
marginal,176.96036,1490,22.060963
marginal,107.14376,1618,12.389178
marginal,56.342373,1982,19.315193
marginal,274.88858,1077,29.677547
marginal,187.71758,1797,26.108189
marginal,53.706818,1633,29.869122
marginal,347.41638,825,5.6831985
marginal,187.59096,1742,25.342035
marginal,252.50755,1740,15.070882
marginal,315.2426,1796,15.299501
marginal,207.2718,1138,5.203057
marginal,265.81876,1346,33.665928
marginal,135.29587,686,18.861958
marginal,35.325058,1598,31.594152
marginal,93.369156,1334,28.850155
marginal,41.055637,901,14.4456415
marginal,163.62552,975,37.2074
marginal,106.24729,720,6.600702
marginal,212.92915,1079,32.474533
marginal,139.88046,1804,30.656267
marginal,279.85666,1488,33.50238
marginal,195.18185,1094,32.512627
marginal,122.587654,1033,13.519948
marginal,212.88585,1043,2.2078652
marginal,114.41959,1574,6.6997414
marginal,188.07753,1296,32.52359
marginal,180,925,7.3788605
marginal,79.52613,868,14.956941
marginal,199.10075,948,3.9199898
marginal,130.03941,1070,21.930174
marginal,173.41031,1810,20.545738
marginal,296.7289,320,49.033314
marginal,212.7586,1222,2.204708
marginal,98.354095,1600,50.787693
marginal,80.43639,1793,16.293602
marginal,9.197948,1088,29.141993
marginal,287.1462,1514,12.387511
marginal,0,769,0
marginal,86.066895,1734,25.267494
marginal,294.78387,671,10.92824
marginal,238.5143,1589,31.794018
marginal,90,1525,9.64113
