class,aspect,elevation,slope
burned,54.558052,1043,34.911026
burned,6.917407,712,10.16907
burned,300.17218,1510,24.271214
burned,155.69408,786,14.918916
burned,62.363358,837,19.237846
burned,60.594326,742,35.954594
burned,315.13525,810,5.219851
burned,155.0831,793,9.126172
burned,185.71631,930,23.71368
burned,90,830,6.2235117
burned,189.0387,624,23.082445
burned,69.66258,488,2.6667426
burned,288.4493,421,24.719732
burned,313.10135,662,13.328158
burned,0,647,0.92740995
burned,233.8061,675,3.138129
burned,155.73958,235,3.0491219
burned,209.9334,1066,32.419758
burned,113.44722,709,34.667896
burned,153.07568,1246,41.07138
burned,53.507446,355,9.275394
burned,208.1962,662,13.429368
burned,285.2855,707,23.259287
burned,244.50229,829,8.554173
burned,206.80252,862,8.255423
burned,57.61718,1010,31.153053
burned,83.959694,518,24.773582
burned,300.51022,967,14.309856
burned,42.06675,1095,14.663708
burned,97.067154,1138,33.339527
burned,68.35725,1072,29.708302
burned,22.106478,1449,34.949272
burned,270,1081,5.95572
burned,47.052757,1466,23.154783
burned,0,523,4.6273675
burned,233.80106,731,4.7007623
burned,23.1664,853,21.17466
burned,35.800323,695,41.92843
burned,194.27415,968,31.71722
burned,0,762,0
burned,64.66445,1084,41.02551
burned,54.397755,747,14.050251
burned,180,759,9.195146
burned,10.629277,811,35.307137
burned,182.42471,819,27.405514
burned,40.097527,1115,9.6087885
burned,316.66046,466,12.547999
burned,17.06926,1269,19.575766
burned,8.372823,1097,36.9673
burned,97.634254,1112,13.696115
burned,333.39627,681,30.08573
burned,61.47575,399,20.449884
burned,0,715,0.92740995
burned,259.4838,989,5.0684996
burned,210.99692,530,45.560738
burned,185.51465,821,34.33494
burned,294.93268,1154,33.136703
burned,63.743706,765,8.327106
burned,344.84506,941,4.7933307
burned,76.275215,675,18.836672
burned,357.6834,1300,28.130447
burned,315.58908,974,13.997028
burned,335.7355,865,25.614128
burned,145.88089,580,2.2395182
burned,7.0872335,1198,18.909435
burned,186.72107,596,20.550777
burned,201.42606,345,28.328068
burned,332.16452,1492,31.135965
burned,283.90088,995,3.8548071
burned,49.117016,948,8.440781
burned,280.87134,857,34.47486
burned,126.16216,656,1.5714309
burned,254.94519,1413,23.569517
burned,225.20572,644,5.2508707
burned,350.47293,681,7.480896
burned,300.87448,1042,33.522556
burned,279.18457,910,16.92249
burned,167.28276,920,11.26246
burned,12.968494,913,25.721634
burned,180,900,6.464861
burned,331.25427,1226,24.777006
burned,234.42097,843,3.184927
burned,304.48666,355,48.11204
burned,120.34658,891,32.652107
burned,90,1503,30.494085
burned,180,810,2.7802885
burned,310.28818,500,11.324902
burned,245.5197,493,32.00703
burned,196.49002,585,29.122654
burned,272.3595,862,21.464783
burned,167.86432,860,36.074947
burned,212.0334,1215,13.941186
burned,208.26726,816,5.250611
burned,284.96756,912,17.400259
burned,66.73465,1001,29.845404
burned,258.58914,1077,13.791353
burned,315.49527,719,14.018652
burned,328.15204,691,11.8391485
burned,306.56665,676,22.174637
burned,351.73077,1344,41.97712
burned,333.9322,1055,11.212416
burned,70.15466,841,2.730007
burned,145.89703,740,2.2390912
burned,148.48843,552,11.797533
burned,306.57962,785,23.4905
burned,84.99702,678,20.367283
burned,233.31677,721,6.1861343
burned,193.81805,1031,15.8224
burned,171.88322,1103,17.25897
burned,63.6923,422,33.323235
burned,345.53455,1273,14.077556
burned,130.56361,1149,11.262803
burned,158.8842,649,6.925824
burned,12.692806,703,11.261405
burned,23.3415,350,39.646557
burned,17.35297,1062,23.795164
burned,274.6893,1328,30.711601
burned,234.38033,504,1.592117
burned,70.15849,1010,2.7305117
burned,151.61082,1073,39.62577
burned,290.03552,589,2.7051787
burned,92.36864,1187,21.389462
burned,208.04749,855,15.383075
burned,209.61809,1126,29.995445
burned,54.492676,1258,33.77888
burned,33.904564,790,2.233872
burned,248.6485,617,14.936758
burned,277.87823,770,19.509254
burned,180,789,0.92740995
burned,275.29678,895,9.945933
burned,82.33295,560,25.888744
burned,12.420741,467,17.481245
burned,53.325127,717,1.5524948
burned,137.10284,783,3.7926514
burned,132.68251,557,6.8083296
burned,320.30142,592,28.679337
burned,323.53366,1200,46.852013
burned,293.68274,1275,37.441944
burned,270,915,1.2108762
burned,270,682,5.0561447
burned,259.9485,950,24.879192
burned,180,266,1.8543341
burned,145.8863,844,4.4719286
burned,0,746,0.92740995
burned,294.38297,749,23.33174
burned,90,1074,5.9981813
burned,129.08594,967,15.771064
burned,73.52098,456,6.511183
burned,126.198944,714,1.5700529
burned,55.799484,1394,45.22748
burned,347.0281,1098,15.769618
burned,24.198286,430,12.022447
burned,178.61267,858,42.20114
burned,0,922,2.7802885
burned,210.66096,604,47.00779
burned,90,605,1.253015
burned,180,709,6.464861
burned,96.93778,855,7.6329713
burned,191.48756,1154,18.282185
burned,306.41333,696,3.121844
burned,0,810,3.7047918
burned,23.050787,830,18.482473
burned,175.44272,784,15.4329605
burned,303.5717,1102,14.759925
burned,16.74926,823,24.533567
burned,206.25458,805,28.435331
burned,153.78673,1037,21.650871
burned,6.7475886,1412,28.996231
burned,290.08475,517,2.698831
burned,138.3072,986,7.4108944
burned,116.522964,950,12.270794
burned,71.42798,891,35.434063
burned,145.99583,581,2.2364855
burned,90,591,6.331271
burned,105.21738,997,23.350035
burned,270,934,4.9159775
burned,255.05705,1305,14.096213
burned,130.21912,834,38.737564
burned,65.70047,1169,6.730538
burned,199.57735,678,18.078707
burned,296.87857,942,21.49759
burned,259.87424,742,28.918667
burned,0,917,0.92740995
burned,243.69499,716,27.08542
burned,110.4209,757,2.656318
burned,14.5062685,1025,23.496584
burned,108.69699,1120,14.170413
burned,173.2957,405,36.86126
burned,0,1049,0
burned,270,995,6.308562
burned,327.8167,1152,35.28644
burned,80.34514,1010,16.149029
burned,107.692665,755,25.612284
burned,175.4433,800,15.432949
burned,259.50388,1296,28.06509
burned,318.97174,1041,10.930616
burned,162.12537,1589,3.8921268
burned,0,612,0
burned,145.28912,948,2.2554047
burned,339.8367,1008,39.615986
burned,90,722,2.5062335
burned,33.13834,911,2.2141895
burned,12.641086,1274,20.885248
burned,299.99377,952,7.380234
burned,172.0243,900,25.362385
burned,292.96747,307,26.464996
burned,90,776,26.585512
burned,0,693,2.7802885
burned,20.518545,1200,17.281836
burned,123.45165,1000,13.220846
burned,339.76065,1361,6.8863363
burned,340.89758,1588,27.200115
burned,153.57239,1151,14.201991
burned,69.67522,1126,33.123123
burned,158.81825,626,6.928879
burned,342.86124,993,20.43943
burned,0,754,0
burned,167.2629,652,11.263319
burned,316.79187,1066,16.104574
burned,9.821746,1411,26.236696
burned,125.04346,1373,28.175629
burned,293.26477,980,9.3099575
burned,97.37765,992,26.759872
burned,358.31204,650,36.68466
burned,270,987,1.255634
burned,90,1090,6.222728
burned,306.1005,525,4.711782
burned,309.83023,681,12.814336
burned,103.7086,837,15.281914
burned,130.58704,583,28.695696
burned,28.432354,1153,20.211857
burned,77.11955,1045,16.197056
burned,268.3665,547,29.59062
burned,36.97217,719,10.33472
burned,168.67686,907,24.024734
burned,62.768818,1217,39.13407
burned,8.440673,560,16.41342
burned,119.18964,800,24.923695
burned,172.97513,642,19.739235
burned,282.8343,797,30.242002
burned,121.17402,1137,25.130554
burned,312.13266,572,14.865396
burned,180,706,13.648223
burned,248.05524,1074,14.568666
burned,244.29256,1204,29.238964
burned,333.08365,649,11.293361
burned,0,503,0
burned,310.87146,474,9.824319
burned,316.8803,1006,40.85693
burned,1.9729389,1207,32.280502
burned,180,369,7.3788605
burned,65.421,848,11.011526
burned,182.57568,634,26.671677
burned,173.5936,861,11.060364
burned,259.4005,541,5.029328
burned,291.69702,577,14.72002
burned,189.21109,941,39.35044
burned,210.14783,748,21.460756
burned,233.95245,1025,7.8315716
burned,301.0094,350,39.24755
burned,19.392014,707,21.5397
burned,65.462944,458,17.31966
burned,196.19154,999,13.278258
burned,0,947,5.547545
burned,306.09888,528,3.1452465
burned,53.89479,765,9.359645
burned,42.093124,716,11.107754
burned,93.125824,959,30.698973
burned,90,1016,2.5104403
burned,317.96786,466,30.473944
burned,153.20363,1013,16.180813
burned,167.30513,499,16.629906
burned,342.1805,1106,16.122448
burned,93.03271,1004,31.464285
burned,78.553955,980,13.7511215
burned,62.17092,932,37.338623
burned,86.62704,1299,15.38355
burned,108.67,951,16.87831
burned,20.531143,1376,39.09142
burned,324.795,696,24.496931
burned,31.395346,810,45.145912
burned,56.586235,1229,13.233628
burned,332.77475,1170,31.755655
burned,69.75397,663,20.517223
burned,59.97529,1171,5.54343
burned,8.071752,1402,31.852287
burned,325.6234,645,2.246373
burned,11.746697,790,23.262146
burned,43.23869,1106,27.070278
burned,166.2152,959,32.349277
burned,283.8932,830,25.263668
burned,161.28653,1001,7.785797
burned,350.4129,614,7.482201
burned,320.28888,948,9.55575
burned,36.08367,1546,42.6575
burned,62.75439,919,21.253756
burned,335.9386,1331,24.746534
burned,350.09863,851,7.4891715
burned,241.22299,1288,33.921856
burned,296.33762,1235,4.1736937
burned,248.34251,800,33.342422
burned,323.62405,991,35.133713
burned,306.16403,604,3.1403625
burned,352.44177,1050,26.849403
burned,131.8872,1000,13.6285515
burned,40.790104,979,25.191513
burned,290.42358,675,5.300602
burned,21.898664,323,32.843273
burned,322.82816,1203,34.633614
burned,21.554659,561,25.98175
burned,48.759827,1039,54.45643
burned,333.89145,662,21.633238
burned,345.75244,946,14.961213
burned,50.75893,1369,36.57936
burned,137.90233,668,14.670548
burned,270,696,2.5896568
burned,49.831192,880,24.309763
burned,0,808,1.8543341
burned,290.37137,714,24.939703
burned,116.639915,915,40.907726
burned,195.12741,777,26.705387
burned,65.90149,1513,13.380643
burned,49.972557,618,23.16505
burned,180,1155,6.464861
burned,22.656534,895,26.962511
burned,332.79044,986,16.237251
burned,270,875,2.5802305
burned,38.13647,1059,54.847427
burned,223.0413,691,16.062984
burned,280.1443,803,5.25127
burned,314.68112,767,28.921297
burned,340.45282,1235,28.035812
burned,356.552,1243,36.120872
burned,244.30432,492,25.889357
burned,173.55237,864,31.079893
burned,53.287968,1194,16.587278
burned,270,715,1.2453761
burned,165.34215,1131,31.063253
burned,92.58126,1277,19.770376
burned,200.83272,1081,19.98746
burned,263.17303,749,39.251385
burned,239.2812,390,7.2241626
burned,305.5577,799,4.7737303
burned,238.02315,604,8.689665
burned,92.02009,994,24.665943
burned,5.1998286,894,13.7025
burned,284.0108,706,14.973348
burned,214.32857,729,6.7078977
burned,47.282825,864,30.818607
burned,0,586,7.3788605
burned,343.28006,738,16.92199
burned,53.58108,819,28.605062
burned,172.5834,610,18.922289
burned,170.73407,1582,14.704476
burned,159.76073,1234,13.579273
burned,10.747151,1374,43.20347
burned,19.250235,672,11.626779
burned,192.2738,664,27.183191
burned,147.13278,584,30.856428
burned,39.862804,596,9.576449
burned,40.863228,1118,3.674144
burned,18.07326,1070,18.806704
burned,90,754,1.2558062
burned,233.36824,745,1.5540648
burned,72.8842,1105,33.42653
burned,301.4057,404,23.504656
burned,5.203863,1139,34.951817
burned,317.6321,532,3.7606273
burned,356.09116,1242,31.656721
burned,354.30045,1384,23.713062
burned,292.4724,712,11.955759
burned,155.82721,294,12.020114
burned,346.18762,407,10.390779
burned,137.98132,581,18.099352
burned,308.93454,587,30.6449
burned,354.97482,1358,35.565155
burned,164.86928,320,18.540535
burned,161.13266,577,7.7928276
burned,258.89145,1335,37.09544
burned,214.09955,801,2.2390008
burned,319.93243,644,15.375373
burned,127.61567,1116,1.5192194
burned,291.6173,387,33.38895
burned,323.50726,1498,33.60322
burned,77.34335,1281,27.346296
burned,246.87326,1505,18.248323
burned,313.75186,737,35.966915
burned,317.60498,801,11.1597
burned,210.13669,1008,21.458553
burned,254.45972,292,19.926931
burned,249.03812,937,2.5908234
burned,161.28476,743,7.7858777
burned,232.19864,1064,1.5128671
burned,246.38383,556,27.713154
burned,246.24623,858,27.584204
burned,250.23158,596,37.44446
burned,73.92935,867,16.298153
burned,147.30577,878,20.075891
burned,155.67043,854,3.0507805
burned,305.6814,824,1.5897285
burned,28.404497,584,24.70636
burned,301.12097,1296,34.568615
burned,180,802,0.92740995
burned,268.54156,1210,32.456886
burned,216.09604,962,14.597663
burned,110.56652,1233,5.2655416
burned,0,1063,2.7802885
burned,4.9089546,1169,14.571956
burned,110.41886,1113,15.556937
burned,278.0051,1108,19.224722
burned,295.24387,1048,10.746194
burned,110.102455,976,13.251306
burned,137.7128,313,43.25646
burned,31.437292,1400,19.823336
burned,313.27518,898,28.507812
burned,191.22948,1312,12.109153
burned,247.92268,1425,32.863815
burned,322.64197,1070,23.15529
burned,72.07866,1003,38.277172
burned,52.757767,518,43.112556
burned,249.46216,816,28.973415
burned,63.472027,695,19.922478
burned,282.124,751,34.747883
burned,61.96016,1376,34.555813
burned,169.04715,1312,34.70264
burned,272.11725,574,23.661243
burned,127.45749,1010,1.5246855
burned,279.9501,1230,20.542849
burned,145.6221,539,2.2464085
burned,234.29999,943,6.3317685
burned,330.4775,1261,36.65391
burned,90,1070,2.3898673
burned,13.71435,1030,39.799088
burned,60.97879,569,35.01974
burned,167.87175,1092,21.671686
burned,53.37973,787,1.5544839
burned,174.86539,1006,13.701143
burned,310.43207,1151,20.525978
burned,32.6384,1078,21.983404
burned,56.74894,751,31.798292
burned,126.160805,638,3.1406028
burned,241.73738,514,48.44611
burned,131.08827,574,17.754976
burned,17.132414,1118,33.45026
burned,198.1121,779,26.28564
burned,350.10904,826,7.488937
burned,21.151468,984,20.026777
burned,18.462715,603,11.573799
burned,341.13907,1141,25.593288
burned,318.6403,478,29.281326
burned,294.0048,1045,6.807471
burned,189.61649,926,7.4828424
burned,281.44888,642,26.073387
burned,185.20622,605,13.702635
burned,4.116107,478,17.137827
burned,29.16495,1050,17.492048
burned,84.725815,1012,9.987571
burned,8.201969,1436,16.40396
burned,236.1403,666,17.723583
burned,87.7621,1058,22.51655
burned,140.2999,1059,34.772408
burned,211.63797,730,11.813092
burned,37.730877,1202,5.8432193
burned,172.13176,1121,38.685627
burned,180,1055,26.648455
burned,346.40604,1529,38.63911
burned,281.0664,623,14.198144
burned,62.276,1173,37.43487
burned,7.117731,1337,40.307987
burned,17.359472,881,12.43385
burned,306.8136,988,4.6334147
burned,149.76111,1005,9.572053
burned,90,694,1.2648855
burned,33.928043,800,2.2344868
burned,281.20944,858,18.422316
burned,147.0182,1100,2.210259
burned,90,668,5.0476294
burned,121.1888,320,15.712934
burned,85.535286,589,39.753487
burned,145.16714,880,2.2587376
burned,189.06288,790,29.132761
burned,280.51523,1039,5.068969
burned,245.5569,1149,17.378363
burned,51.93032,777,31.12385
burned,270,883,2.5803273
burned,90,837,17.078735
burned,163.10207,563,8.657591
burned,312.94516,489,18.399323
burned,250.90508,1284,34.713062
burned,263.9272,660,8.699628
burned,33.05506,881,29.253153
burned,0,724,4.6273675
burned,50.479057,747,25.795553
burned,311.49646,713,37.139603
burned,233.80045,921,18.20648
burned,233.35402,789,1.5535463
burned,4.913622,1230,13.696673
burned,161.9288,952,3.8964474
burned,234.19196,909,1.5848562
burned,190.36876,1100,31.336853
burned,275.1154,1560,35.987926
burned,143.50957,902,23.892056
burned,239.37663,516,14.2640505
burned,0,799,1.8543341
burned,173.22826,704,20.552748
burned,230.06819,1121,23.20633
burned,110.38739,786,2.6604915
burned,312.05423,731,14.886944
burned,336.90656,991,31.630102
burned,343.57587,1186,25.29259
burned,339.4219,680,31.901339
burned,161.2961,1349,25.572489
burned,101.40181,825,29.821209
burned,44.565952,1676,33.381817
burned,319.31442,1106,7.2989836
burned,345.36703,1622,18.500692
burned,126.44306,755,1.5609841
burned,340.51065,753,38.305054
burned,10.117007,961,27.010073
burned,285.01843,612,14.029703
burned,350.5966,766,7.4782352
burned,0,595,2.7802885
burned,99.36681,913,30.827383
burned,54.64921,1351,26.730343
burned,270,462,13.502707
burned,53.496098,722,1.5587444
burned,6.722657,936,20.550838
burned,144.53333,908,16.601133
burned,155.5252,1317,16.823278
burned,310.96658,1034,22.769943
burned,142.6855,702,18.038383
burned,145.88077,701,2.2395213
burned,131.59824,355,16.309093
burned,325.98697,324,2.236719
burned,54.31758,817,1.589689
burned,315.33853,689,30.61412
burned,313.27594,1167,21.87249
burned,22.271183,698,9.922198
burned,178.19348,823,34.854134
burned,317.56555,566,3.7646065
burned,325.56732,598,4.488858
burned,221.68692,541,11.039079
burned,272.22595,997,22.625122
burned,344.86856,777,9.519452
burned,136.34926,626,37.25882
burned,150.74443,1398,40.480858
burned,90,942,2.4632716
burned,60.327488,1048,24.598173
burned,300.72748,591,7.22234
burned,180,1062,2.7802885
burned,289.0919,663,19.108028
burned,294.55545,963,17.30822
burned,53.114807,1383,31.81176
burned,180,914,4.6273675
burned,23.590618,967,18.552557
burned,68.957726,924,30.37432
burned,279.0614,811,17.137276
burned,270,617,2.588752
burned,82.87097,1352,14.6211
burned,81.58191,768,6.3098855
burned,238.41077,712,20.346571
burned,98.80823,1236,27.85962
burned,294.3611,863,6.7147045
burned,270,866,3.685511
burned,23.893078,1386,20.39543
burned,34.050457,655,2.2377048
burned,141.2989,595,5.9210978
burned,79.02566,1522,40.37567
burned,74.05018,903,13.258958
burned,23.567526,305,30.98354
burned,9.454252,1801,32.619907
burned,105.72339,808,10.159837
burned,8.296408,672,56.683235
burned,276.8123,572,7.7712226
burned,80.16528,890,20.761227
burned,79.53336,962,10.105027
burned,210.3605,1274,23.339844
burned,322.15198,962,10.453598
burned,318.3727,1339,22.365786
burned,278.43774,1106,33.501392
burned,39.41134,789,5.980524
burned,233.40381,310,6.1986837
burned,305.05508,1507,24.272583
burned,306.57074,743,24.791046
burned,153.15599,806,8.258404
burned,355.69888,1467,30.302256
burned,338.5626,841,33.458916
burned,245.04225,489,15.032087
burned,38.410244,1567,22.449112
burned,116.2574,522,27.124521
burned,0,787,0
burned,42.99178,1072,19.498869
burned,53.881306,1240,26.303953
burned,36.538307,1261,21.94707
burned,351.7575,1173,16.405546
burned,170.3398,1410,20.690248
burned,39.97654,702,6.0293336
burned,249.73929,839,5.341164
burned,249.89713,703,5.3811126
burned,59.98405,1079,5.544888
burned,325.62585,546,2.246308
burned,253.91492,256,53.344883
burned,158.50058,649,6.943758
burned,337.09106,875,15.705064
burned,194.63478,1011,18.500837
burned,83.751755,1298,24.046656
burned,336.37537,526,30.994553
burned,13.795111,1553,32.350418
burned,299.07343,291,11.303199
burned,135.11548,856,26.68562
burned,191.1916,954,29.294752
burned,54.73669,833,25.485243
burned,73.00697,1389,31.353144
burned,126.41989,565,3.1213608
burned,214.11829,801,17.372396
burned,64.826355,977,24.545061
burned,156.94424,1055,18.483109
burned,128.80763,861,17.221258
burned,231.52466,1329,42.321842
burned,205.49512,672,16.955458
burned,41.925846,985,7.437603
burned,2.6065688,931,25.92606
burned,282.0953,951,34.810486
burned,280.48102,396,14.947317
burned,325.5098,1003,11.111485
burned,292.04813,1163,37.819157
burned,292.855,926,18.43965
burned,357.7863,929,30.250523
burned,53.59335,1163,18.122982
burned,210.14032,1064,38.17369
burned,32.998703,1713,42.814125
burned,307.00482,774,1.5406126
burned,64.30526,888,8.49388
burned,18.843866,592,18.88534
burned,12.808859,1189,37.96283
burned,252.95482,678,33.532288
burned,321.05914,935,17.337622
burned,6.567989,1230,28.987345
burned,216.27577,930,12.455283
burned,296.76373,923,25.047733
burned,311.29654,690,24.987514
burned,5.0508094,1241,36.77959
burned,0,789,0
burned,343.836,1115,25.263227
burned,81.53642,881,37.592686
burned,180,811,3.7047918
burned,5.7635064,1558,47.03868
burned,59.4969,1257,22.518538
burned,322.48224,607,8.130467
burned,62.726784,845,10.016954
burned,332.2571,1243,34.800556
burned,103.81065,846,11.4991665
burned,46.112225,962,5.336086
burned,55.6094,1163,12.913344
burned,10.931559,436,24.779663
burned,306.5173,488,3.1142035
burned,55.119602,996,25.697718
burned,325.67108,1002,4.4833226
burned,306.6613,1077,10.745798
burned,253.73882,315,32.45273
burned,118.77332,647,5.761119
burned,352.9739,717,19.739283
burned,21.00314,1054,16.424295
burned,50.141968,720,10.026758
burned,290.0367,532,2.7050269
burned,143.83417,622,22.834991
burned,70.766685,763,26.169903
burned,314.2465,951,41.39949
burned,331.7146,1050,5.2514997
burned,0,841,6.464861
burned,177.50372,714,26.670265
burned,22.351952,480,9.927825
burned,272.48376,805,20.48267
burned,7.868395,1568,32.510315
burned,202.11382,818,9.911307
burned,328.4353,535,22.68345
burned,165.23718,603,31.075436
burned,255.50182,1073,3.699637
burned,347.86926,968,22.486485
burned,300.85886,904,15.856541
burned,87.984245,1168,24.712658
burned,326.92813,1058,27.545248
burned,320.5675,1115,34.668888
burned,272.38718,1555,37.857403
burned,104.717514,1369,24.038094
burned,76.066666,650,15.051238
burned,66.10461,944,6.836519
burned,150.77689,434,28.276136
burned,16.025866,900,29.065142
burned,233.4067,252,3.1086473
burned,23.392344,1124,3.0288267
burned,337.3544,1012,12.844998
burned,175.43846,597,15.433048
burned,90,507,1.2944072
burned,45.31938,260,10.435407
burned,336.9662,1171,18.480303
burned,163.38821,709,8.64478
burned,22.08635,985,19.25914
burned,0,826,4.6273675
burned,0,924,0
burned,26.254072,885,11.229881
burned,107.66324,612,23.113073
burned,139.11891,1378,30.031412
burned,306.6633,705,1.5529157
burned,0,711,0.92740995
burned,349.0471,957,6.583768
burned,245.6645,646,25.239101
burned,338.35577,726,33.496483
burned,195.26697,491,37.663742
burned,25.327879,1482,31.33793
burned,133.76144,1036,19.344383
burned,0,1018,0
burned,24.85815,976,34.135155
burned,196.17436,953,16.877192
burned,157.71211,823,36.953297
burned,114.29624,903,25.272625
burned,335.4409,737,9.10039
burned,317.4327,1336,35.120804
burned,256.0578,721,15.042297
burned,0,802,0.92740995
burned,13.197196,1399,20.092089
burned,233.44946,626,6.205291
burned,159.10803,927,6.915544
burned,298.9507,974,21.865705
burned,297.7055,480,30.621449
burned,252.86934,1135,33.40436
burned,1.7389547,1176,35.473297
burned,48.33788,919,44.95523
burned,292.01443,1101,12.18475
burned,148.13266,1012,36.62597
burned,282.3256,1201,27.960686
burned,229.8523,828,11.356928
burned,126.44245,1017,3.119699
burned,164.44385,867,4.8025146
burned,328.91998,811,11.745139
burned,25.65386,945,40.76075
burned,71.17995,979,28.8976
burned,357.24347,853,25.173016
burned,31.040298,1472,53.67939
burned,305.60712,623,3.1827505
burned,20.244719,892,10.746359
burned,91.929115,866,25.681778
burned,59.737457,726,7.321467
burned,259.459,816,5.056779
burned,208.48485,1538,37.72292
burned,66.707794,1366,11.5681095
burned,165.36374,1002,4.781856
burned,201.15915,827,20.027735
burned,342.12967,1413,18.786627
burned,41.925724,1020,7.4375887
burned,246.02591,1103,19.725628
burned,86.752205,845,15.946154
burned,295.6838,1286,46.282684
burned,260.61014,1108,11.223901
burned,222.09073,817,18.118553
burned,80.19739,662,15.920247
burned,110.40827,824,2.657889
burned,16.640705,1076,16.91538
burned,192.73738,595,5.686603
burned,306.43784,688,3.120038
burned,188.62865,1007,8.382653
burned,94.86608,1140,10.804008
burned,50.27518,968,24.50926
burned,90,937,12.300355
burned,53.48946,507,1.5585006
burned,0,511,0.92740995
burned,320.78574,619,20.610142
burned,356.27228,899,33.62811
burned,234.72023,1479,25.476208
burned,16.658697,1133,8.646863
burned,357.65027,543,28.848055
burned,354.5501,636,12.825248
burned,145.94133,234,6.6866565
burned,43.67887,707,28.244183
burned,310.7039,540,24.075035
burned,125.40233,1358,26.701195
burned,329.11948,1324,24.355236
burned,27.982088,1448,17.308212
burned,145.8575,657,4.4734464
burned,341.6259,922,3.9032147
burned,183.10216,835,22.06213
burned,95.27623,1001,19.395672
burned,318.14685,600,14.616742
burned,355.60886,978,15.429626
burned,171.1368,662,23.072477
burned,110.33291,466,10.555872
burned,67.15174,1178,33.704678
burned,129.07301,837,15.775225
burned,109.706024,756,8.195486
burned,348.6611,467,34.0945
burned,48.371902,974,24.84414
burned,239.64621,682,7.3017607
burned,49.126034,803,33.73883
burned,136.83717,1098,16.093246
burned,298.6324,1132,29.868244
burned,116.51521,1194,42.192345
burned,245.80682,887,28.942749
burned,41.45535,592,29.317324
burned,70.16275,1086,2.7310727
burned,110.96663,1371,19.895985
burned,71.74769,631,14.489589
burned,53.324768,660,1.5524817
burned,76.47463,1012,3.9594264
burned,27.059391,684,36.69644
burned,277.98724,1092,24.985262
burned,226.58208,1108,26.316816
burned,74.06465,986,16.425663
burned,84.36581,352,44.691925
burned,205.07016,661,24.922297
burned,32.32848,503,13.984667
burned,240.91953,694,21.784967
burned,186.4275,585,38.022846
burned,322.65338,1345,18.045599
burned,180,743,6.464861
burned,47.24425,1321,36.471645
burned,111.794815,1062,29.544256
burned,80.15641,743,33.53704
burned,125.827644,790,1.5841056
burned,63.11799,586,24.958124
burned,258.00977,286,8.857875
burned,30.57099,675,7.497491
burned,195.0366,714,4.7906737
burned,298.94565,816,16.753098
burned,3.6951015,686,34.266712
burned,357.66455,1213,27.403997
burned,49.115986,821,19.09824
burned,352.36038,1362,18.089878
burned,284.82935,443,17.549044
burned,80.291115,780,16.064627
burned,270,808,3.7941976
burned,227.82697,622,14.8543415
burned,67.27099,880,26.691456
burned,57.363266,749,22.793083
burned,30.515556,1205,31.018196
burned,23.693419,1081,40.899605
burned,214.11322,751,6.690927
burned,126.832825,967,13.65957
burned,35.811405,1183,28.322979
burned,10.913911,783,29.98531
burned,161.44698,1316,31.579304
burned,90,699,3.795819
burned,126.57386,1000,12.261807
burned,0,1011,0
burned,140.795,1469,18.482042
burned,68.476326,572,36.872684
burned,6.428969,307,30.38939
burned,40.76233,874,13.229621
burned,180,397,0.92740995
burned,11.4838915,1280,33.45427
burned,60.96904,652,5.714696
burned,7.315881,565,18.918295
burned,171.2093,1010,8.386234
burned,267.4004,1234,35.519653
burned,6.882265,327,42.399033
burned,290.25742,894,25.057608
burned,240.58955,561,27.808805
burned,357.6268,1513,45.587055
burned,277.35944,617,26.816507
burned,183.08846,548,22.061872
burned,156.57272,898,26.288382
burned,0,1150,24.38277
burned,55.032104,1377,22.96125
burned,349.10254,1107,29.983938
burned,123.74022,811,14.697688
burned,319.4656,455,9.669984
burned,49.285404,1141,34.794266
burned,34.046593,626,4.468401
burned,10.801719,614,6.58046
burned,0,785,0.92740995
burned,52.384884,1178,4.5492
burned,52.200935,1098,4.530426
burned,71.52377,376,24.68912
burned,262.99304,773,7.558865
burned,256.7649,846,22.988169
burned,81.78988,996,6.4672546
burned,76.58694,688,3.9918575
burned,323.5498,1138,31.958609
burned,180,775,3.7047918
burned,332.86603,1429,35.351795
burned,211.52107,1079,38.574787
burned,158.12883,1269,25.218948
burned,58.84371,1240,33.307102
burned,167.30898,926,34.873127
burned,357.42383,1244,25.169783
burned,87.496346,1360,36.543858
burned,268.04666,908,25.403795
burned,177.13496,716,41.193504
burned,308.5512,678,19.983557
burned,257.31262,702,16.42644
burned,193.09323,694,21.745878
burned,290.5209,1092,42.724552
burned,176.62782,1243,36.720325
burned,105.266495,768,23.284513
burned,37.989574,985,32.486103
burned,113.16005,1053,18.225159
burned,133.21083,590,24.190119
burned,342.09592,1092,19.658943
burned,90,721,2.5053728
burned,0,738,0
burned,353.0505,1181,10.169748
burned,315.97345,1490,35.770466
burned,108.03223,768,11.814601
burned,322.07364,1161,36.456676
burned,301.10367,938,20.607824
burned,191.9613,622,27.90146
burned,33.58188,862,4.4442887
burned,123.1558,1334,33.070576
burned,71.61173,547,14.390433
burned,296.24887,533,16.320648
burned,46.507584,1166,32.41707
burned,317.9267,814,11.10437
burned,290.22845,1353,22.848444
burned,110.658554,811,2.627114
burned,290.08517,452,2.6987774
burned,291.6801,1301,31.527662
burned,312.93622,1139,25.42097
burned,345.9751,1415,23.451866
burned,38.240887,920,36.574547
burned,153.20615,547,16.180471
